id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
yield-guild-games,YGG,Yield Guild Games,base,base,,0.1566,82394737.00,156667355.00,14663220.00,179451.00,-0.62,-1.72,-22.08,-23.90,7.80,-29.20,-19.70,-11.90,0.1635,11.1700,525776291.56,,0.1543074438,0.1807178414,44.03,0.1680649080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.610Z
degen-base,DEGEN,Degen,base,base,,0.0034,82148744.00,127365089.00,11763640.00,864179.90,-1.20,-3.42,-28.68,-38.48,-26.40,-89.10,-25.30,-36.30,0.0037,0.0645,23842524130.76,,0.0033053539,0.0041799527,34.77,0.0037088986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.610Z
g-token,G,Gravity (by Galxe),base,base,,0.0113,81598135.00,135382032.00,6908086.00,219486.70,-0.56,-4.05,-20.15,-23.87,-18.40,-20.20,-18.10,-23.40,0.0119,0.0917,7232700000.00,,0.0115274085,0.0126655432,23.52,0.0121708143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.608Z
usual,USUAL,Usual,base,base,,0.0763,75967242.00,85342589.00,30197350.00,,-0.89,-5.99,-34.55,-39.53,-14.30,25.90,-31.30,-34.30,0.0846,1.6100,995668395.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.607Z
moonwell-flagship-eth-morpho-vault,MWETH,Moonwell Flagship ETH (Morpho Vault),base,base,,2483.8200,74516844.00,74516844.00,134.73,30317.80,-0.50,0.41,-14.44,1.75,-73.50,108.20,-11.00,0.20,2541.2300,2910.5600,30040.00,,2454.0948692793,2840.0621189580,44.79,2612.0043049929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.616Z
balancer,BAL,Balancer,base,base,,1.0740,68496772.00,73807819.00,8938209.00,2538.10,0.37,1.24,-8.71,-6.06,-26.90,-33.70,-5.70,-6.70,1.0840,74.4500,63784335.25,,1.0054687320,1.0928230821,54.80,1.0522243051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.613Z
solidus-aitech,AITECH,Solidus Ai Tech,base,base,,0.0440,68298989.00,87587529.00,17791544.00,308022.50,0.51,-2.65,-31.86,-32.65,-43.20,-31.70,-35.50,-32.20,0.0475,0.4939,1550375184.00,,0.0438181252,0.0531451533,40.96,0.0475396790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.618Z
harrypotterobamasonic10in,BITCOIN,HarryPotterObamaSonic10Inu (ETH),base,base,,0.0652,65221513.00,65221513.00,6736946.00,86151.90,-0.61,-4.08,-37.54,-11.66,-61.60,53.70,-34.80,-12.70,0.0685,0.3734,999798155.00,,0.0629287156,0.0809717210,40.67,0.0708355694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.613Z
sosovalue,SOSO,SoSoValue,base,base,,0.5095,58665976.00,509548541.00,60105863.00,588679.60,0.14,1.27,11.98,-3.80,351.90,657.90,14.90,60.60,0.5292,1.4200,115133243.00,,0.4831721352,0.5812803981,52.11,0.5141584032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.624Z
0xe28eb0b9a8c45f1f941d2734ca40500224afb50c-prototype,$BWB,BaseWithBall,base,virtuals,,0.0000,14120.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,8.00,290817605.77,29.08,11418121.08,1.14,11418121.08,1.14,11418121.08,1.14,11418121.08,1.14,0.00,0.00,0xb78a2244013bb61592cee3104e0e2c0a3094adaf,11418120.80,1.10,,,True,False,0.00,1,1.14,,,,,,,,,,,,,,,,,2025-06-18T16:38:54.040Z
0x48d7d18c7908f0e8c789f38076cb97bc1e4c505b-prototype,NPC,NPC,base,virtuals,,0.0000,13802.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,231782606.12,23.18,70857.05,0.01,70857.05,0.01,70857.05,0.01,70857.05,0.01,0.00,0.00,0xbc5e44596816cbe3d45318a3a124f8328c417cde,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:38:47.015Z
0xabc54727878e788efca1865f84e7ddd6258f431a-prototype,BIO,TrackedBio,base,virtuals,,0.0000,9742.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,18,,17.00,,,,,1149737.36,0.11,1149737.36,0.11,1149737.36,0.11,0.00,0.00,0xd9a8947c2ffecb6ffeeb6e155e6adbf686ef370e,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:34:32.602Z
zentry,ZENT,Zentry,base,base,,0.0081,56635870.00,78430015.00,8156721.00,280723.80,-0.36,-3.09,-8.64,-29.18,-24.70,-10.40,-10.50,-27.40,0.0084,0.0453,7009612051.59,,0.0078627977,0.0089448001,41.88,0.0083973080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.612Z
vaderai-by-virtuals,VADER,VaderAI by Virtuals,base,virtuals,,0.0558,55617670.00,55617670.00,1580033.00,2293303.80,-0.56,-0.71,-14.57,65.77,,,,,0.0601,0.1583,996739513.20,996739513.20,0.0533247390,0.0734470762,43.59,0.0607722611,222618,0.08,210478.00,2577804.87,0.26,3975364.19,0.40,67650370.68,6.79,111183982.50,11.15,135696020.80,13.61,440218.40,3370631.10,0x5e7d12ca213cbe86b3a538d87a776c7ca2485988,,,,,False,False,0.00,1,,6.998134584480852,14.07,,,,,40130,931,6.310387038179348,42.11,,,,,40130,902,2025-06-18T16:42:47.734Z
magic-internet-money,MIM,Magic Internet Money (Ethereum),base,base,,0.9974,55417808.00,182104409.00,504.66,,-0.42,0.35,-0.76,-0.37,14.60,-86.50,0.00,0.00,1.0070,1.1900,55611860.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.615Z
ecomi,OMI,ECOMI,base,base,,0.0002,54755770.00,62825271.00,1348860.00,248757.60,-0.25,-2.10,-8.52,0.05,-29.30,-1.00,-7.90,0.30,0.0002,0.0134,270951644947.13,,0.0001959173,0.0002302532,31.20,0.0002084383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.615Z
particle-network,PARTI,Particle Network,base,base,,0.2343,54737686.00,234925692.00,35954879.00,972573.40,-1.68,6.45,-11.33,-21.28,50.50,-22.20,-13.70,-25.70,0.2399,0.4192,233000000.00,,0.2174768878,0.2604159461,55.03,0.2367083415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.620Z
propy,PRO,Propy,base,base,,0.9229,53490785.00,92390214.00,7693442.00,207550.40,-1.81,-4.32,-11.58,4.24,-39.40,-54.30,-8.40,-6.80,0.9645,5.1500,57896591.39,,0.9177024499,0.9802369391,29.97,0.9528464012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.623Z
cartesi,CTSI,Cartesi,base,base,,0.0600,52304151.00,59932875.00,4306428.00,,-1.07,-0.28,-10.63,-16.06,-31.00,-45.50,-9.80,-17.50,0.0613,1.7400,872712193.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.614Z
osaka-protocol,OSAK,Osaka Protocol,base,base,,0.0000,52251534.00,52251534.00,39246.00,101143.70,-0.25,-0.78,-30.40,-44.57,-48.90,-49.10,-27.00,-45.70,0.0000,0.0000,761459784660251.20,761459784660251.20,0.0000000924,0.0000001111,32.20,0.0000001002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.610Z
web-3-dollar,USD3,Web 3 Dollar,base,base,,1.0510,49918222.00,49918222.00,49990.00,,,0.05,-0.13,-0.05,-14.50,361.60,-0.20,11.50,1.0520,1.1700,47479133.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.620Z
researchcoin,RSC,ResearchCoin,base,base,,0.4307,49058522.00,428012365.00,413542.00,742147.60,0.12,0.44,-20.62,-24.19,58.00,99.40,-19.60,-26.50,0.4567,1.5100,114619403.60,,0.4178662896,0.4633680211,30.67,0.4417996592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.708Z
game-by-virtuals,GAME,GAME by Virtuals,base,virtuals,,0.0478,47696908.00,47696908.00,10558478.00,9665316.60,-6.56,15.58,7.78,16.80,-12.00,3.90,14.80,21.60,0.0591,0.3918,1000000000.00,1000000000.00,0.0390338507,0.0603160232,57.15,0.0466172489,275191,0.06,118.00,821916762.34,82.19,59943370.78,5.99,274503025.37,27.45,433750123.76,43.38,487240659.21,48.72,5130568.80,6095734.10,0xd38493119859b8806ff28c32c41fdd67ef41b8ef,2014.80,,,,True,False,0.00,1,0.00,0.3440116931674176,188.66,23736,,673,,16299,361,0.23505352611460584,168.49,23736,-22.76,673,-1.61,16299,358,2025-06-18T16:34:46.495Z
mountain-protocol-usdm,USDM,Mountain Protocol USD,base,base,,0.9949,47757576.00,47757576.00,20038.00,93721.20,0.00,-0.05,-0.42,-0.49,-67.90,-62.80,-0.50,-0.50,0.9993,1.1600,48000500.64,,0.9960030574,1.0071647240,49.86,1.0003401799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.619Z
bim-2,BIM,BIM,base,base,,1.5700,46959422.00,46959422.00,236564.00,1519339.90,0.00,0.86,-12.31,2.08,97.20,108.30,-11.10,-0.10,1.5800,1.7900,30000000.00,,,,43.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.628Z
hunt-token,HUNT,Hunt,base,base,,0.2297,45690354.00,45690354.00,1748653.00,534536.60,-0.01,-2.65,-11.16,-9.15,-42.40,-31.80,-11.00,-8.80,0.2359,1.4600,198912688.00,,0.2271328465,0.2456656008,30.27,0.2371473356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.617Z
ski-mask-dog,SKI,Ski Mask Dog,base,base,,0.0446,44632731.00,44632731.00,1287865.00,1954448.20,0.05,3.57,-31.17,-47.88,8.00,-0.90,-30.80,-49.60,0.0465,0.3581,1000000000.00,,0.0416436847,0.0552790415,49.04,0.0462904154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.614Z
samur-ai-by-virtuals,SAMUR,Samur AI,base,virtuals,,0.0441,44084934.00,,2111.70,159700.20,,0.90,-11.00,0.30,-78.30,152536.40,-11.00,0.00,,,,1000000000.00,0.0427237045,0.0540315096,29.61,0.0478947231,,,,,,,,,,,,,,0.00,0.00,0x0A023cada7116692A11Bff0307bd7A84daB5a404,,,,,True,False,0.00,,,,,,,,,7992,,,,13,-83.33,3,-25,7992,,2025-06-18T16:40:06.717Z
wrapped-cygnus-usd,WCGUSD,Wrapped Cygnus USD,base,base,,1.1500,42384077.00,42384057.00,264.02,9154.00,0.79,0.44,0.91,-1.24,-83.00,528.50,0.90,83.20,1.1500,1.2600,36877304.12,,0.9540042128,1.0172413179,45.80,0.9921904006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.731Z
liquity-usd,LUSD,Liquity USD,base,base,,1.0020,41525000.00,41525000.00,112933.00,830530.30,0.01,0.13,0.43,-0.17,37.00,-91.20,0.20,-0.40,1.0020,1.1600,41451331.12,,0.9767273752,1.0045715607,38.04,0.9977923995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.620Z
goplus-security,GPS,GoPlus Security,base,base,,0.0226,40984603.00,226009722.00,18090988.00,6134.00,-1.23,-4.01,-19.51,1.25,40.30,137.90,-13.30,3.50,0.0249,0.2198,1813400000.00,,0.0214419617,0.0276190271,25.01,0.0229612102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.624Z
axondao-governance-token,AXGT,AxonDAO Governance Token,base,base,,0.0864,39003459.00,86898977.00,271585.00,61482.40,1.06,-1.45,-29.28,-24.74,-42.70,37.50,-30.10,-20.90,0.0877,0.9711,448836801.65,,0.0787729198,0.1026859656,49.93,0.0883527619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.616Z
gains-network,GNS,Gains Network,base,base,,1.2200,36323338.00,36322604.00,2025369.00,35452.30,-0.39,0.31,-3.64,-11.35,-9.50,-29.00,-3.10,-14.60,1.2500,12.4800,29656032.00,,1.1988496376,1.2927046861,46.60,1.2461721469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.619Z
origin-protocol,OGN,Origin Token,base,base,,0.0499,35436256.00,70390432.00,6057216.00,548795.80,-1.09,-2.24,-17.23,-20.77,4.50,-4.70,-14.00,-20.00,0.0517,3.3500,709659587.00,,2473.1206396765,2645.9906033852,32.71,2548.3517296378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.620Z
xion-2,XION,XION,base,base,,0.9718,34656837.00,194357173.00,8080470.00,10.50,-2.00,-5.23,-27.22,1.09,-34.60,-22.80,-25.60,8.10,1.0320,6.8300,35663039.01,,0.0012826569,11748.0876019623,33.42,1.3382733180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.709Z
keyboard-cat-base,KEYCAT,Keyboard Cat (Base),base,virtuals,,0.0034,34101163.00,34101163.00,2638094.00,1618060.90,-0.98,-1.31,-34.59,-39.87,-27.70,-47.50,-30.50,-40.40,0.0036,0.0159,10000000000.00,10000000000.00,0.0033378154,0.0041826014,40.86,0.0036425740,592873,0.01,3.00,26396529020.53,263.97,200079454.21,2.00,1591184503.66,15.91,4305865844.65,43.06,5406141806.36,54.06,3846675.40,4048547.80,0xe6202315173ADdC91A3968A99a2F21a8Dd8edE63,,,,,True,True,100.00,1,,0.1302829886486934,,7135,29.8,481,6.42,19407,289,0.05029438843477861,192.43,14238,-42.65,1105,-52.98,19407,289,2025-06-18T16:49:36.684Z
doginme,DOGINME,doginme,base,base,,0.0005,33729101.00,33729101.00,3093576.00,293550.30,-0.25,-0.87,-26.70,-41.95,-28.70,-81.90,-24.70,-42.50,0.0005,0.0018,67619308450.62,,0.0004850461,0.0005797737,49.83,0.0005196724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.626Z
bankercoin-2,BNKR,BankrCoin,base,base,,0.0003,33453226.00,33453226.00,4267196.00,2092311.80,-0.08,9.58,-12.11,15.21,-26.60,-60.40,-11.90,7.00,0.0003,0.0004,100000000000.00,,0.0003013643,0.0003626925,66.15,0.0003321278,,,,,,,,,,,,,,,,,,,,,,,,,,3.9025677054313093,-11.1,110948,-59.03,3403,-40.21,51366,1261,4.4059546893277295,-31.12,466890,-34.9,11212,-36.12,51366,1249,2025-06-18T16:45:21.717Z
peapods-finance,PEAS,Peapods Finance,base,base,,3.2200,31962705.00,31962705.00,454346.00,96427.90,-0.08,-0.60,-9.16,-7.17,-4.40,-18.10,-9.70,-5.30,3.2700,11.7400,9938144.04,,3.1905017557,3.3235207096,44.30,3.2541196457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.712Z
yneth-max,YNETHX,ynETH MAX,base,base,,2614.9400,31250238.00,31250238.00,253725.00,2032.80,-0.76,0.18,-12.53,1.69,-90.70,313.40,-10.60,14.90,2666.9300,4045.2100,11950.74,,,,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.721Z
ix-swap,IXS,IXS,base,base,,0.1724,31036066.00,31036066.00,152830.00,129036.90,3.65,0.94,-28.21,-22.48,-54.60,-69.00,-29.20,-25.30,0.1761,0.8310,180000000.00,,0.1573300444,0.1986678193,36.49,0.1815775665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.625Z
tree-capital,TREE,Tree,base,base,,0.3030,30792281.00,35805974.00,86439.00,725603.70,-0.59,10.74,-4.20,-4.38,-60.70,21.20,-1.50,-3.30,0.3055,0.3697,101361867.10,,0.2723176076,0.3084565483,37.01,0.2909507862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.628Z
wayfinder,PROMPT,Wayfinder,base,base,,0.1351,30241629.00,135067386.00,50647593.00,326565.30,-1.73,-0.18,-34.52,-47.06,-12.50,-49.50,-31.50,-47.30,0.1399,0.6071,223900304.00,,0.1321711440,0.1585312350,50.90,0.1435142927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.611Z
auki-labs,AUKI,AUKI,base,base,,0.0141,29313303.00,141194762.00,78931.00,700622.30,0.61,-3.84,-11.22,-29.90,10.40,-44.90,-10.10,-25.90,0.0147,0.0606,2075327658.23,,0.0138943104,0.0161651422,42.69,0.0148309276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.617Z
based-fartcoin,FARTCOIN,Based Fartcoin,base,base,,0.0003,28908499.00,28908499.00,309844.00,1833439.40,-0.78,-0.64,-29.24,-20.04,-59.40,-34.60,-25.90,-19.00,0.0003,0.0009,100000000000.00,,0.0002771822,0.0003779673,43.90,0.0003123216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.621Z
synapse-2,SYN,Synapse,base,base,,0.1253,27415680.00,31286934.00,3762014.00,,-0.54,-2.62,-27.37,-43.69,-2.80,-44.70,-25.20,-44.60,0.1294,4.9200,219066529.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.612Z
cortex-2,CX,Cortex,base,base,,0.0226,27414285.00,37305858.00,12585.40,232373.00,-0.63,-3.42,-27.49,-44.00,-65.70,-77.00,-23.60,-44.70,0.0237,0.0857,1210000000.00,1646590000.00,0.0230017579,0.0264480235,32.57,0.0246277932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.611Z
maverick-protocol,MAV,Maverick Protocol,base,base,,0.0446,26531446.00,88967215.00,4520943.00,308139.50,-0.80,-5.57,-25.74,-32.38,26.10,36.60,-24.50,-32.80,0.0484,0.8047,596431975.18,,0.0437670713,0.0555562393,24.14,0.0495779289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.626Z
radiant-capital,RDNT,Radiant Capital,base,base,,0.0210,25948530.00,31548846.00,5010285.00,634044.30,-0.44,-0.03,-18.71,-18.43,-10.60,-21.50,-17.60,-19.20,0.0216,0.5853,1233731172.00,,0.0204477604,0.0235463838,50.03,0.0217680586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.709Z
derive,DRV,Derive,base,base,,0.0315,25791125.00,31501897.00,232184.00,234466.20,-0.16,-6.60,16.06,32.86,2133.90,103.40,23.30,45.80,0.0337,0.2283,818716562.00,,0.0311264019,0.0472889139,56.74,0.0362472009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.716Z
bobo-coin,BOBO,BOBO Coin,base,base,,0.0000,25725626.00,25758071.00,2117977.00,115493.00,-0.21,-0.82,-31.87,-15.46,-34.00,47.90,-26.70,-20.00,0.0000,0.0000,66400699866474.00,,0.0000003594,0.0000004744,53.64,0.0000004130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.712Z
mister-miggles,MIGGLES,Mr. Miggles,base,base,,0.0266,25510566.00,25510566.00,3070419.00,1364820.90,-0.59,-1.44,-30.04,-41.20,-28.50,-49.00,-27.40,-40.70,0.0282,0.1913,958764787.51,,0.0259800908,0.0316652875,37.80,0.0282334701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.709Z
tokenbot-2,CLANKER,tokenbot,base,base,,25.4800,25448275.00,25448275.00,5754909.00,1054608.00,-1.80,-0.55,-8.25,-25.86,34.70,-50.20,-7.90,-25.90,26.2300,141.5400,1000000.00,,24.0391908603,28.3514827072,64.09,25.8827902859,,,,,,,,,,,,,,,,,,,,,,,,,,0.5402437153262966,434.1,62766,134.4,1460,410.49,15017,548,0.3217178235414764,10.96,126462,122.99,2392,115.88,15017,548,2025-06-18T16:45:13.621Z
zora,ZORA,Zora,base,base,,0.0080,25212126.00,80077548.00,19765877.00,263330.60,-0.18,-0.02,-24.70,-16.09,-8.80,-24.60,-22.40,-7.10,0.0082,0.0344,3148463723.86,,0.0077790247,0.0090944275,44.06,0.0083380170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.618Z
genius-ai,GNUS,GENIUS AI,base,base,,1.9600,24382540.00,29820950.00,20113.00,37890.50,0.62,-0.49,8.49,-19.72,-17.10,-67.00,11.40,-18.40,2.1600,45.2600,12422964.50,,24.3156675257,28.8481701509,74.66,26.4395758138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.712Z
ratio1,R1,Ratio1,base,base,,8.5700,24122491.00,24122491.00,3582769.00,,-1.44,57.22,,,0.00,0.00,0.00,0.00,9.0400,9.0400,2815970.19,2562256.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:46:35.438Z
limewire-token,LMWR,LimeWire,base,base,,0.0687,23715820.00,43509503.00,1484554.00,36701.10,0.85,0.17,-17.57,-27.13,-52.90,-57.80,-14.20,-23.60,0.0709,1.7900,345055366.61,,0.0687561478,0.0766821833,36.28,0.0721773634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.709Z
renzo,REZ,Renzo,base,base,,0.0087,23013609.00,87451818.00,13335415.00,29350.10,-1.19,-2.27,-26.44,-38.87,8.50,-38.90,-24.00,-39.20,0.0092,0.2782,2631575802.54,,0.0086340352,0.0100529478,40.00,0.0092804571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.623Z
torus,TORUS,Torus,base,base,,0.3409,22993294.00,49096769.00,139230.00,1307786.30,-0.41,-7.90,-34.21,71.28,-64.20,1187.60,-34.50,69.80,0.3818,1.0560,67438945.77,,0.3283520801,0.4515575421,38.64,0.3757037445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.719Z
ageur,EURA,EURA,base,base,,1.1500,22216884.00,22216884.00,382592.00,12281.30,-0.24,-0.45,-0.52,1.34,98.00,-36.00,0.50,-0.40,1.1600,1.2000,19401901.68,,,,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.715Z
kendu-inu,KENDU,Kendu Inu,base,base,,0.0000,21953806.00,22061283.00,152623.00,87225.70,-0.95,-1.38,-23.63,-35.30,-59.30,-64.10,-24.20,-33.30,0.0000,0.0003,991891221997.57,996747147258.92,0.0000219017,0.0000265357,39.56,0.0000242344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.725Z
electronic-usd,EUSD,Electronic USD,base,base,,0.9998,21924658.00,21924658.00,597284.00,1972680.40,-0.01,0.05,0.04,-0.01,-24.50,-61.20,-3.50,-1.10,1.0020,1.1300,21929554.49,,0.9934456260,1.0040552867,60.50,0.9992867774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.713Z
orbiter-finance,OBT,Orbiter Finance,base,base,,0.0069,21437560.00,69153418.00,6230088.00,11126.50,-0.41,-3.99,-24.33,-48.03,-33.60,1.70,-23.30,-48.10,0.0072,0.0329,3100000000.00,,0.0069843042,0.0085186171,39.01,0.0076854532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:13.622Z
l2-standard-bridged-usdt-base,USDT,L2 Standard Bridged USDT (Base),base,base,,1.0000,21167127.00,21227291.00,6160754.00,4397888.00,0.01,0.06,0.02,-0.03,27.00,-83.50,3.20,-1.00,1.0010,1.0970,21171162.40,,0.9907480132,1.0136112512,42.89,1.0001034672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:53.132Z
metacade,MCADE,Metacade,base,base,,0.0124,20947826.00,24832406.00,800495.00,349901.80,-0.20,-3.58,-23.62,-27.92,2.20,-84.10,-22.50,-29.30,0.0132,0.0472,1687136191.98,,0.0117033019,0.0149849561,26.95,0.0134164614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.717Z
empyreal,EMP,Empyreal,base,base,,68.8800,20620120.00,20620120.00,268744.00,188291.00,-0.60,6.29,-27.48,-31.35,433.00,-65.50,-25.40,-32.80,73.7200,495.3900,300000.00,,64.2495122933,75.3005663732,40.12,70.1884979098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.718Z
morpheusai,MOR,MorpheusAI,base,base,,5.3100,19906504.00,35323910.00,34547.00,541274.80,0.14,-0.91,-21.19,-6.93,-70.60,-69.10,-15.80,-2.10,5.4600,138.9900,3751090.96,,5.1927525653,5.8086442562,39.15,5.4704855227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:21.714Z
